pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
3.7300,68.1896,703.6358,4.5125,0.0000,5.6434,4.0000,1.0000,3fjg
5.6400,121.8951,1456.9348,5.6307,45.1579,8.1933,22.0000,4.0000,3fwv
7.9600,119.3444,1682.9952,3.0099,39.4127,2.3838,7.0000,3.0000,3g5d
6.1300,120.8693,1639.9951,3.3884,88.8636,2.6064,4.0000,1.0000,3g9l
6.7700,102.0648,1801.2697,14.9158,26.5101,9.8450,14.0000,1.0000,3gjt
6.7400,113.0549,1826.7944,3.0379,65.2305,3.0595,6.0000,1.0000,3heg
6.8900,144.8402,1698.2246,9.1410,0.0000,13.2280,8.0000,3.0000,3hu3
2.2300,77.2851,885.9867,7.2560,0.0000,7.5879,1.0000,4.0000,3i3b
1.9900,49.5863,924.9882,3.4763,8.4427,4.5459,3.0000,4.0000,3i3d
8.7000,120.0541,1735.4149,2.9760,52.4096,3.8056,7.0000,2.0000,3i5z
7.6100,54.0408,834.2800,3.7243,24.5172,2.0000,13.0000,2.0000,3ibn
6.8500,127.3197,2044.7003,8.6621,18.7408,13.7373,34.0000,5.0000,3iet
3.6800,72.2012,1189.8054,1.7739,15.3756,1.7497,3.0000,2.0000,3isj
5.0700,85.5306,1061.9156,3.6116,34.2167,3.4035,3.0000,0.0000,3juo
5.3400,95.3071,1368.7633,8.4844,0.0000,9.9351,12.0000,0.0000,3k4q
9.1000,81.8067,1368.9695,3.9002,52.3710,2.0172,1.0000,1.0000,3kck
9.2800,154.6559,2406.1763,5.0211,85.6509,2.8729,10.0000,4.0000,3kdc
8.6600,186.8311,2062.4487,6.4482,99.2437,4.2980,6.0000,1.0000,3kqc
4.8200,65.1639,740.1375,2.1867,18.4244,1.9371,0.0000,2.0000,3kqy
5.6200,120.2996,1514.1593,6.0870,4.4631,3.7309,5.0000,3.0000,3ldp
4.6100,105.5212,1158.5105,4.2968,0.0000,4.1473,1.0000,2.0000,3lgs
7.2200,111.7569,1487.7784,4.0539,50.7369,3.8282,7.0000,2.0000,3m35
6.3200,45.4267,2458.9578,0.1519,0.0000,0.0000,7.0000,21.0000,3m3r
3.8500,79.3369,893.2573,7.2063,0.0000,7.2732,1.0000,4.0000,3mv0
1.5400,57.4431,629.5640,3.0482,0.0000,6.1280,3.0000,2.0000,3mwe
9.7000,106.8340,1463.8387,2.7788,47.6309,1.0000,6.0000,2.0000,3nmq
7.8200,114.7717,1847.6204,5.0225,56.8595,5.1542,16.0000,1.0000,3odi
9.2200,86.3014,1701.4496,17.4486,36.0685,3.5800,14.0000,1.0000,3of8
4.7200,64.4702,1219.3796,4.1426,0.0000,7.5687,6.0000,3.0000,3oka
8.0100,61.4617,1077.4500,2.8822,40.7273,1.9408,3.0000,1.0000,3p44
4.7000,184.6862,2978.4189,9.0811,94.3264,10.3410,35.0000,2.0000,3pab
5.4000,28.9556,522.5959,2.4659,0.0000,3.1996,21.0000,0.0000,3pma
9.5400,102.2784,1621.8368,17.6414,77.6428,6.3323,9.0000,1.0000,3pr0
6.6600,64.6390,1109.6895,2.4233,53.3850,1.0000,1.0000,2.0000,3pwd
5.8200,45.2377,1721.9291,4.3331,51.3427,2.6361,7.0000,6.0000,3qqa
5.9800,48.4322,928.4453,2.2083,24.5327,4.0091,19.0000,4.0000,3rl8
5.6900,145.7556,2079.0183,4.3732,41.7826,6.8487,28.0000,3.0000,3uvl
7.0000,102.4187,1825.4238,2.8536,18.5383,4.5440,24.0000,4.0000,3uvo
3.2600,43.2543,766.7039,1.9322,34.9974,1.7429,2.0000,2.0000,5yas
3.2100,62.0432,639.0702,6.1209,0.0000,6.6603,4.0000,2.0000,6tim
3.6000,62.3379,684.8733,3.9328,0.0000,4.0608,4.0000,3.0000,8gpb
5.7000,80.6900,1211.0059,13.5940,27.2846,7.4622,8.0000,3.0000,9lpr
7.7700,116.2185,1422.4917,2.1967,15.5204,1.0118,7.0000,1.0000,2jh6
9.0500,85.7220,1690.0697,1.7349,106.2083,0.9207,3.0000,3.0000,3hb4
6.1000,101.7840,1956.8191,5.1576,0.0000,3.4082,22.0000,6.0000,3qmk
5.2400,61.8256,665.5496,4.9152,0.0000,8.3320,3.0000,0.0000,1s89
7.6000,134.0387,1653.9520,5.1195,60.9094,4.1435,9.0000,1.0000,3liw
7.4000,128.6668,1305.9270,6.6210,88.6093,1.2184,1.0000,2.0000,1oar
8.7000,127.7907,1599.3370,6.3275,17.8797,9.1937,9.0000,3.0000,2b7d
7.1000,154.5267,2290.0132,4.2304,66.7069,4.1462,12.0000,5.0000,2il2
7.1300,109.7559,1207.5220,8.0461,0.0000,8.8220,3.0000,6.0000,2j7d
7.3400,107.3109,1326.8752,4.7543,23.1647,7.6499,5.0000,4.0000,2vvs
9.8900,70.5230,1148.4387,4.0062,15.1576,3.2747,7.0000,1.0000,1a42
9.0800,56.7498,884.1837,3.4517,10.1830,1.7779,5.0000,1.0000,1bnw
4.6600,103.9525,1142.3690,7.1395,81.5764,6.4366,3.0000,0.0000,1bzj
7.5700,42.6704,643.3900,12.3777,18.7766,5.4704,1.0000,2.0000,1c3b
6.3000,183.3796,1695.5844,17.9389,23.3035,11.7692,7.0000,3.0000,1c7e
6.6600,58.2941,1034.0408,5.1837,20.7075,5.5275,5.0000,3.0000,1cps
6.0500,56.0018,827.9420,5.7323,18.8082,4.4827,1.0000,2.0000,1eoc
10.3000,142.5770,2572.7837,4.0404,78.3310,6.1719,19.0000,8.0000,1hvs
7.6200,119.4731,2322.2820,4.4309,72.7494,4.6211,12.0000,6.0000,1k6t
3.9700,94.6131,696.7673,1.9311,0.0000,0.0000,0.0000,0.0000,1l5q
9.5400,123.7896,1630.1245,15.2749,59.6542,9.4944,12.0000,3.0000,1lhe
7.1000,95.2859,1429.6962,13.5440,47.4141,8.3394,10.0000,3.0000,1lhg
4.6600,54.8049,730.4628,5.5870,0.0000,7.2734,3.0000,0.0000,1m1b
8.3500,121.1425,1660.4495,3.7467,82.6937,2.5341,14.0000,0.0000,1mj7
5.6600,57.9095,1065.5424,1.6874,47.9461,1.0000,7.0000,5.0000,1n5r
4.3300,162.5541,1689.4116,12.2363,27.9853,13.1965,8.0000,3.0000,1olx
6.7000,87.9773,1151.9131,12.5369,23.3031,7.6037,7.0000,3.0000,1p10
7.9600,119.1401,1851.2317,4.6299,51.0957,3.6109,12.0000,1.0000,1qxl
6.2500,46.2814,1328.4873,1.4555,48.9080,1.9443,2.0000,5.0000,1zky
8.4000,107.1153,1606.8024,2.6885,71.0156,2.9617,4.0000,3.0000,2baj
3.3800,88.1447,1330.3649,14.1559,1.8138,5.2564,6.0000,0.0000,2fzg
4.8200,100.4646,1009.4240,3.5094,0.0000,3.1408,2.0000,4.0000,2gl0
3.0300,39.9613,456.2267,1.1738,0.0000,1.0000,2.0000,4.0000,2ha3
4.3200,72.9390,1172.3075,1.8220,18.4190,0.0705,11.0000,6.0000,2ha6
7.7000,113.5301,1480.7432,3.7338,0.0000,5.1441,8.0000,3.0000,2hmu
5.7000,108.9586,1978.0081,11.2700,76.4484,2.0000,14.0000,3.0000,2i4z
6.6000,95.0556,1149.4335,4.9122,37.5031,4.6779,3.0000,4.0000,2j4g
8.8900,81.7489,1144.9744,13.1210,19.2958,7.8923,7.0000,3.0000,2lpr
5.7000,63.9749,1021.4254,1.4397,32.8633,1.6565,8.0000,0.0000,2o3z
8.5200,158.6355,2486.9172,9.9768,69.7335,6.3207,13.0000,0.0000,2oc2
9.0000,117.7789,2278.4360,2.9255,64.8699,1.3322,9.0000,3.0000,2p4y
5.8900,105.7335,1570.5487,14.9273,8.6105,9.5015,16.0000,2.0000,2qlb
8.6400,126.6310,1595.5157,7.3005,23.4312,4.2634,6.0000,3.0000,2qry
6.0000,147.8957,1101.6848,7.5516,0.0000,11.4462,6.0000,3.0000,2rcn
6.6600,108.6954,1334.8940,7.1212,56.1390,6.8618,14.0000,1.0000,2v5x
4.9600,80.0157,1020.2336,4.6153,13.5033,6.9540,1.0000,4.0000,2w67
3.8500,64.1939,873.6846,4.2797,0.0000,6.6805,1.0000,4.0000,2wzs
4.6000,85.0471,1152.0453,3.7818,0.0000,3.9632,3.0000,4.0000,2x0y
7.8200,88.8068,1327.1366,2.2838,46.6795,2.0000,3.0000,4.0000,2xjg
6.3800,140.8586,1290.6394,5.6507,5.5506,1.7930,4.0000,3.0000,2ybu
5.1700,89.4832,1189.6859,3.0202,32.8987,2.3221,5.0000,2.0000,2zfp
5.0100,68.1021,1181.1356,2.5730,28.3216,0.1694,4.0000,2.0000,3ads
6.1800,97.0260,1688.3131,2.6436,36.8465,2.5256,7.0000,2.0000,3amb
3.4300,106.0344,1290.0098,4.5556,0.0000,5.6543,2.0000,4.0000,3axz
4.1600,74.2368,1162.8712,3.8294,15.9763,4.0344,10.0000,5.0000,3d3x
7.8200,125.5149,1460.4564,3.5392,90.3433,1.0000,4.0000,2.0000,3gcp
8.0900,111.2346,1803.6932,2.0263,54.4609,1.6711,5.0000,5.0000,3hub
9.3000,188.6382,2034.6998,5.2631,97.2355,4.2685,7.0000,1.0000,3kqb
6.7400,63.0405,944.2812,2.5880,52.8606,1.0000,3.0000,0.0000,3n6k
4.0500,70.1726,852.0377,4.3317,9.1372,8.0406,1.0000,1.0000,3n8k
6.6200,110.1815,1402.2928,13.3563,28.6840,7.4686,8.0000,3.0000,8lpr
5.6400,74.9250,1077.5980,4.7335,0.0000,8.0857,1.0000,4.0000,1hlf
5.3400,83.4777,1385.9866,3.7833,2.9163,6.6972,3.0000,4.0000,1k08
11.3400,101.9643,1429.6145,6.2785,48.1954,6.7786,6.0000,5.0000,2j62
6.1200,149.2365,1666.1737,8.4973,43.5785,8.8311,6.0000,1.0000,2p2a
4.8000,43.5803,808.1821,2.5917,27.5253,0.8082,2.0000,0.0000,3dnd
7.1900,80.4044,1962.9277,3.0165,72.3542,1.5532,11.0000,0.0000,3ips
6.6800,107.4784,1507.5828,3.3812,79.0876,0.3803,7.0000,4.0000,3lpf
6.6400,126.4793,1699.1959,7.0245,56.7830,5.6548,14.0000,1.0000,1sln
4.0500,84.5288,1128.2031,7.0846,13.7067,7.8596,2.0000,5.0000,2w66
5.9600,78.6577,1132.6920,3.5760,39.7990,1.9367,2.0000,4.0000,2xht
3.0300,31.6221,761.8413,1.8411,13.4813,1.4224,2.0000,2.0000,3adv
6.4900,83.5731,830.1040,6.3205,7.0061,7.9541,3.0000,1.0000,3bft
5.1600,88.6105,1458.5792,4.8086,2.1058,5.9255,7.0000,3.0000,1jqd
5.5400,38.4989,623.1450,11.4256,16.5326,5.9628,2.0000,2.0000,1kdw
7.8000,57.6936,985.5091,9.0194,15.9944,9.2667,5.0000,0.0000,2i19
6.3500,106.6146,1164.9585,9.9713,0.0000,9.4458,2.0000,4.0000,2j7f
9.5500,80.8111,1510.2780,5.4649,61.1366,2.9437,3.0000,3.0000,2jj3
6.0000,105.5431,2251.7546,2.7532,43.3342,4.0507,23.0000,3.0000,3qnj
9.0000,79.7330,1168.0894,2.4864,51.8570,1.2620,3.0000,3.0000,3ui7
9.7000,154.2404,2545.6565,5.6936,100.4329,7.9447,13.0000,4.0000,1eby
0.9600,22.9479,309.6837,0.7299,0.0000,1.3925,2.0000,3.0000,2w97
8.1900,178.3310,2259.4932,8.7110,6.8080,11.6255,23.0000,5.0000,3hit
6.9200,221.1564,2717.8352,9.0066,63.9877,11.1173,44.0000,6.0000,3rz9
5.8200,131.9936,1628.0815,6.5491,36.5276,7.4662,18.0000,2.0000,11gs
7.5700,93.9692,1168.4709,3.7839,62.4447,4.4122,10.0000,1.0000,1a0q
6.7000,96.4596,1248.6892,4.7032,56.7900,5.6835,5.0000,0.0000,1a50
6.9200,111.6643,2157.3494,4.6991,42.9297,5.6070,19.0000,4.0000,1a9m
3.1000,104.3324,1347.4518,4.4211,6.6081,6.7185,2.0000,3.0000,1af2
12.0000,125.5616,1921.0697,6.7606,15.2857,10.6587,9.0000,13.0000,1agm
3.3600,38.7290,492.5804,3.2870,5.6916,6.4145,2.0000,0.0000,1ahy
5.9200,79.9603,1314.4893,1.8405,32.2427,1.7842,9.0000,9.0000,1aj6
3.2700,68.8031,911.4627,5.0560,0.0000,6.5272,1.0000,4.0000,1axr
8.0000,145.6408,1858.2487,19.7423,31.8487,5.0329,17.0000,1.0000,1ayv
7.1200,122.2847,1630.1571,6.4137,18.7041,10.8079,14.0000,5.0000,1b52
1.3000,26.2395,566.8311,7.0084,0.9834,0.0000,4.0000,1.0000,1b74
8.4600,132.3727,1540.8903,13.0679,28.1817,4.0269,11.0000,1.0000,1bgo
6.8400,106.7781,1531.8376,2.8429,39.9349,4.3509,9.0000,0.0000,1bhx
10.0000,64.5424,1058.6643,5.2273,22.0308,2.9021,3.0000,2.0000,1bnn
3.2200,106.7548,1297.7816,4.9542,12.9078,4.8829,4.0000,1.0000,1br6
4.7000,93.1405,1002.9290,7.7819,21.1742,8.1475,3.0000,0.0000,1c86
7.8500,61.4067,1065.2668,1.8346,21.4792,1.4557,14.0000,2.0000,1cny
11.9200,99.5147,1376.2303,8.4737,6.1324,9.7612,2.0000,4.0000,1ctu
4.1100,142.2390,1625.2570,252.2880,10.1247,13.4267,9.0000,1.0000,1d6s
9.1100,105.1143,1532.4247,7.7321,39.5692,2.6175,7.0000,1.0000,1d9i
4.8200,83.0640,1053.2842,2.4713,10.4730,4.5082,6.0000,1.0000,1dud
6.0000,98.4017,1367.3116,19.5250,6.6985,8.5454,17.0000,3.0000,1ekb
8.2200,114.1475,1839.5164,3.9331,61.8251,4.7220,9.0000,1.0000,1ets
5.5900,72.4951,939.2668,3.3912,5.3309,5.5034,6.0000,6.0000,1f4x
7.0000,99.1309,1539.2208,2.8393,48.0128,2.7295,10.0000,3.0000,1fpc
4.0000,89.9029,699.0707,2.0064,0.0000,0.0000,0.0000,0.0000,1gfz
6.2500,109.8054,2023.7378,12.9080,39.5655,9.3146,19.0000,4.0000,1gnm
5.6800,121.6755,1992.5648,14.0919,40.5563,9.5808,19.0000,4.0000,1gnn
7.7000,109.2916,1972.0620,13.6184,41.4655,7.0244,19.0000,4.0000,1gno
4.3200,101.0310,1717.1763,4.2432,0.0000,7.2207,13.0000,17.0000,1gu3
3.7000,111.2925,1577.8970,3.4657,0.0000,6.8143,8.0000,2.0000,1gz3
6.3700,104.7527,2049.8130,3.5317,60.2719,1.7864,14.0000,9.0000,1hbv
5.8200,44.9961,909.9249,2.2511,24.7700,5.0701,4.0000,1.0000,1hdq
7.2800,108.9157,2119.7092,4.0207,79.6212,7.1157,15.0000,7.0000,1hii
8.5500,112.6862,2458.5918,4.6831,82.7059,3.2414,20.0000,4.0000,1hos
9.2200,125.5834,2317.4282,5.4873,71.5057,6.7010,17.0000,5.0000,1hps
5.6500,64.5332,933.1766,5.8652,1.4269,10.8811,6.0000,4.0000,1hq5
9.9200,137.9338,2403.4810,5.2195,82.3755,5.2530,13.0000,4.0000,1hxb
6.4000,83.3111,1487.7948,1.3384,43.7016,0.0000,5.0000,2.0000,1i7z
7.7000,51.8918,974.0621,12.1976,2.8725,6.1952,8.0000,3.0000,1iem
6.4000,71.1043,866.6717,7.2134,45.7072,6.7567,3.0000,2.0000,1igb
5.3800,40.7011,707.7651,9.8973,23.4647,5.2128,3.0000,2.0000,1ke0
8.9200,116.7798,1739.0928,2.6864,48.8419,3.3736,10.0000,9.0000,1kzn
4.0400,99.1965,717.3052,2.8512,0.0000,0.0000,0.0000,0.0000,1l7x
5.4600,99.9495,1200.2209,5.3650,6.6389,5.3688,5.0000,1.0000,1lv8
6.2300,83.0561,1692.0957,3.1807,10.3359,4.6647,7.0000,10.0000,1m7d
6.0700,95.6213,1249.1160,4.8795,30.3847,4.7734,6.0000,2.0000,1mmp
4.8500,120.2367,1811.9539,7.0964,35.6754,5.9451,8.0000,3.0000,1n51
5.9200,103.4194,1378.1451,6.7173,34.3935,2.1354,4.0000,0.0000,1ndv
3.8000,78.4782,1104.5253,6.7744,1.0000,9.7230,4.0000,2.0000,1nje
5.9900,164.1642,1763.7585,12.8600,0.0000,16.2664,8.0000,3.0000,1njf
2.7600,81.7389,1332.4153,8.8514,12.6727,6.0844,9.0000,1.0000,1ny2
7.3100,94.5391,1844.6660,8.9614,51.4355,4.9136,14.0000,2.0000,1o1s
5.6000,102.1279,1472.5288,6.9577,25.9256,10.6569,19.0000,6.0000,1o9d
5.8500,43.4014,1102.5571,2.7125,62.9075,2.0000,0.0000,2.0000,1ogz
6.3000,81.7826,1015.0024,2.1227,30.8431,3.7847,9.0000,1.0000,1oxq
4.1100,73.7385,1064.2209,9.9503,0.0000,8.3958,4.0000,2.0000,1p19
2.1300,68.3604,1535.8292,3.4350,0.0000,5.3424,8.0000,24.0000,1p2g
2.9200,91.1385,1437.4535,12.5866,13.5298,1.6607,18.0000,1.0000,1p6e
5.3000,87.2807,1047.9028,4.5434,0.0000,5.0970,2.0000,3.0000,1pr1
6.6600,89.0003,1392.6934,3.1257,35.1779,1.9218,4.0000,4.0000,1pxp
6.5500,114.8363,1569.2643,4.9471,11.2637,5.9494,22.0000,2.0000,1q4k
7.7400,76.4423,1439.8457,3.4581,67.1289,0.5398,19.0000,3.0000,1qiw
5.3500,141.0076,1571.3655,3.0191,35.3686,0.0000,4.0000,0.0000,1ql9
5.0500,139.3402,1715.7560,5.3942,43.5708,8.1186,15.0000,4.0000,1qxk
12.7200,100.4489,1459.7609,8.3816,0.0000,12.4766,9.0000,3.0000,1rbo
6.7000,159.4597,2296.2341,5.5157,73.7348,7.8148,10.0000,5.0000,1rek
7.7400,107.6237,2061.4871,3.3496,77.2681,5.0545,14.0000,6.0000,1sbg
5.0000,73.3459,975.4973,2.4797,16.3693,3.1842,4.0000,4.0000,1sbr
8.1000,118.6436,1978.4290,5.5792,75.0961,3.3887,5.0000,3.0000,1stc
8.5200,120.2724,1598.1083,2.9421,70.1650,2.5859,7.0000,1.0000,1ta2
9.8000,136.6583,2011.4694,16.6278,53.5575,9.3893,11.0000,2.0000,1tbz
6.9500,102.7037,2075.7651,3.4988,79.3791,5.3429,14.0000,6.0000,1tcx
8.0000,127.0731,1675.5934,7.4427,48.8708,4.6439,8.0000,3.0000,1tkb
7.5500,96.4363,1551.2230,7.2465,22.0284,5.1792,11.0000,6.0000,1tlp
6.7400,152.2714,2134.9854,21.9230,41.5906,10.2706,10.0000,2.0000,1tmb
9.3000,93.4829,1712.0580,1.9515,32.8776,1.4073,6.0000,4.0000,1udt
4.6000,30.6112,513.5757,0.2980,3.8150,0.6582,0.0000,0.0000,1upf
4.5500,96.4227,1454.6349,3.0391,52.1015,3.8043,23.0000,7.0000,1utc
4.1300,75.1039,1008.1899,3.9959,7.0730,5.5224,10.0000,3.0000,1v2q
4.3600,47.9622,806.2408,9.8037,4.4932,7.6032,1.0000,3.0000,1we2
0.8200,51.1692,632.2584,5.3088,7.1610,3.2279,4.0000,1.0000,1wkm
6.8800,145.9597,1530.4565,5.5197,36.6805,3.2822,9.0000,1.0000,1xka
6.7000,211.2934,3149.1328,10.4364,98.3037,13.9938,34.0000,9.0000,1xr8
7.3200,112.0307,1631.2362,3.4413,43.4312,2.0734,8.0000,0.0000,1ydt
7.6200,100.1903,1404.9202,5.4964,34.2795,6.8601,5.0000,2.0000,1yqy
7.1500,56.4227,927.6346,2.7076,38.9011,0.0000,1.0000,1.0000,1zog
4.5200,50.8112,841.1086,7.5241,16.2913,1.4504,3.0000,1.0000,2a4m
4.4400,125.3872,1983.9305,7.1296,15.2184,8.4612,12.0000,3.0000,2amt
8.8000,74.4496,1196.2482,3.9418,44.7722,3.4305,7.0000,0.0000,2amv
7.7300,115.7944,1420.0068,3.9526,83.5901,0.3996,6.0000,3.0000,2aou
5.6200,84.7572,1031.3041,6.5116,19.7896,4.7422,7.0000,3.0000,2bmk
5.3300,104.2896,1206.0725,6.4390,25.5259,9.5093,15.0000,2.0000,2c80
4.0800,53.7889,1239.5184,0.9696,68.9203,0.6616,0.0000,2.0000,2d06
6.7000,99.3131,1686.2332,4.3090,60.3560,4.7591,29.0000,11.0000,2eum
8.5200,123.2548,1843.1891,17.7863,57.3569,7.9821,13.0000,2.0000,2fs9
4.6000,144.2890,2225.2952,3.6184,5.2551,6.4496,11.0000,4.0000,2fsv
9.0900,100.9951,1182.2419,15.0781,29.5237,4.4686,6.0000,0.0000,2g5t
6.2800,75.0722,1546.1182,2.5085,17.8812,1.0000,7.0000,4.0000,2gfd
5.7000,102.2235,1174.5317,9.3802,2.7409,17.4434,6.0000,0.0000,2h3e
5.4900,74.4468,1053.6710,3.9479,28.8110,4.2012,5.0000,0.0000,2h4k
8.1900,119.5123,1870.2609,15.5616,24.0012,10.7186,16.0000,0.0000,2h65
7.3000,109.5562,1200.7740,3.1578,44.9645,3.3142,6.0000,5.0000,2i3i
7.1700,94.5547,1205.4847,5.4176,60.4284,2.1701,5.0000,3.0000,2i6b
7.4300,74.6156,671.2786,8.2574,0.0000,8.8476,3.0000,1.0000,2isv
4.0000,116.4990,1362.9980,5.7840,0.0000,5.8532,8.0000,3.0000,2j9l
7.5200,73.3786,1197.7732,4.6636,22.8357,7.8795,2.0000,4.0000,2mas
1.6800,57.9176,1372.5063,3.1338,0.0000,4.2622,4.0000,8.0000,2o9r
8.4700,120.8040,1582.5044,4.1604,40.8559,3.2934,4.0000,2.0000,2oag
8.8500,122.9956,1553.4562,5.3126,79.1748,2.6370,4.0000,1.0000,2obf
7.8200,91.2255,1453.0214,17.3893,32.4102,7.1677,11.0000,1.0000,2oc0
4.4800,74.3270,1414.7562,4.8683,13.8813,6.8656,9.0000,1.0000,2ogy
6.8200,59.2277,897.1454,3.3741,34.7239,0.0000,0.0000,0.0000,2oxd
6.7000,59.5054,861.1971,2.0411,31.2154,0.0000,0.0000,0.0000,2oxx
10.1000,133.8933,1675.5809,3.9356,48.6159,2.0290,5.0000,1.0000,2p16
6.1000,39.2949,618.7188,1.5688,39.1178,1.2606,0.0000,2.0000,2p7a
9.4900,144.7428,1664.5234,3.2058,59.5744,1.5854,5.0000,0.0000,2phb
2.9100,44.1309,889.7446,5.3659,7.9949,6.8619,3.0000,3.0000,2pri
4.4900,71.4484,963.3525,3.6693,3.6046,7.2923,2.0000,4.0000,2prj
5.7700,98.9495,1287.7261,17.3208,15.5785,10.6801,13.0000,1.0000,2psx
6.3000,92.9329,808.8201,5.2473,11.7074,7.7722,1.0000,2.0000,2q89
6.3300,90.7335,1352.1091,3.8553,36.4457,4.6250,8.0000,0.0000,2qbr
6.1100,114.0314,2257.7666,7.9631,73.0756,4.2713,10.0000,0.0000,2qnq
5.0300,90.6417,1061.4413,4.8486,22.7802,8.4400,12.0000,5.0000,2qt5
3.6600,108.0070,1267.3182,6.3652,0.0000,8.1049,6.0000,2.0000,2qv7
2.6000,44.1875,396.8345,0.5092,18.7268,0.5763,6.0000,2.0000,2r5a
8.4800,142.1771,2413.4041,5.1147,92.2515,5.0438,12.0000,5.0000,2r5p
8.5700,117.6815,2169.3398,4.4937,71.3136,5.2225,10.0000,2.0000,2r5q
7.8000,143.2412,1954.4742,6.2019,30.0299,3.2671,6.0000,3.0000,2ra0
4.1500,48.9729,945.5282,3.7471,5.6214,1.7548,2.0000,4.0000,2toh
4.7400,28.7325,1079.7350,2.8283,25.8156,1.4033,1.0000,3.0000,2uxu
4.1500,106.0888,1019.5126,2.1609,5.4182,2.1054,6.0000,3.0000,2v2q
6.8200,118.4688,924.2420,5.0800,0.0000,7.8718,8.0000,3.0000,2v8w
3.9600,104.2512,1423.4349,5.7051,4.3351,7.1617,8.0000,4.0000,2vi5
4.8900,94.0495,1288.3544,5.2794,31.1783,8.2127,3.0000,4.0000,2vo5
8.1000,133.4177,1589.6641,2.1942,60.8691,1.2758,6.0000,1.0000,2vvu
5.6000,85.4279,1202.3374,5.0871,45.1676,4.4519,7.0000,4.0000,2wca
6.3800,71.5072,931.1616,5.4070,0.0000,7.8975,0.0000,5.0000,2wcg
6.4100,66.3798,673.2133,3.3466,10.8587,7.3438,4.0000,1.0000,2xxw
8.4800,112.6862,1631.4570,2.4823,61.7253,3.4446,6.0000,3.0000,2yix
6.6600,74.7901,829.1590,3.9905,56.2437,0.9083,6.0000,1.0000,2yz3
8.4300,112.5336,1647.8926,2.9402,57.3433,3.4476,4.0000,1.0000,2za5
2.5200,79.8478,1043.0258,4.8896,0.0000,5.2873,6.0000,2.0000,3bf1
5.1400,59.0744,608.4634,11.3424,6.5414,5.0010,1.0000,3.0000,3bls
2.7000,20.0538,477.6499,1.2226,17.1184,2.0000,2.0000,2.0000,3bra
3.1000,26.1160,515.9595,1.4110,16.3906,2.0000,2.0000,3.0000,3buf
3.6600,40.0744,741.8585,1.5510,28.5670,1.9703,3.0000,2.0000,3buh
6.5000,161.9103,2344.6865,6.4165,15.0798,10.6004,20.0000,3.0000,3bwj
3.3500,57.2748,722.3204,2.1116,3.5522,3.1386,2.0000,0.0000,3c2o
7.3000,75.9235,703.7108,9.7208,0.0000,11.7217,3.0000,1.0000,3c52
7.8900,91.8097,1104.8169,10.9209,0.2432,14.0478,8.0000,1.0000,3c56
7.0200,119.5680,1921.6622,7.2143,45.0312,8.6884,14.0000,4.0000,3cdb
2.9800,71.1242,1062.0903,1.9874,0.0000,3.1422,7.0000,11.0000,3ckb
6.3500,121.0289,1946.8917,4.9430,48.8672,5.3791,13.0000,4.0000,3ckp
6.8000,122.7820,2122.2000,2.5901,63.5053,2.5216,4.0000,2.0000,3d94
9.6800,136.5754,1507.5616,4.3276,30.9379,4.5687,7.0000,3.0000,3dp9
4.3600,78.0882,1362.5999,15.0834,12.4043,6.4072,35.0000,3.0000,3dpc
8.2300,114.8033,1639.9846,4.2256,59.6571,1.2896,7.0000,2.0000,3e5a
6.3500,49.6245,965.8036,2.1877,49.4438,0.0000,0.0000,4.0000,3ed0
5.3400,107.6834,1528.8789,7.9664,0.0000,11.3835,8.0000,2.0000,3efs
6.6700,82.5577,1101.8867,5.2539,23.7143,5.4632,5.0000,1.0000,3ew2
9.7000,94.6041,1463.3529,15.0295,32.2962,9.0468,13.0000,2.0000,3eyd
7.1600,66.6386,708.2386,3.5903,8.5704,5.6586,4.0000,2.0000,3f3d
7.3700,96.8672,1120.8198,2.4876,39.8841,3.8121,9.0000,4.0000,3f7g
3.9200,103.7950,1635.1809,6.3718,19.2100,7.5823,7.0000,3.0000,3fgc
5.7000,71.2177,653.6836,2.5896,31.3889,2.1736,1.0000,1.0000,3fhb
7.2800,100.0347,1324.6968,2.5273,53.8064,3.6241,0.0000,4.0000,3fl5
8.0000,124.9691,1644.2688,1.8044,57.5213,1.5488,5.0000,0.0000,3fur
9.4000,60.2107,448.9748,0.9228,31.3692,0.5636,0.0000,2.0000,3fw4
3.8700,88.1717,1529.6906,4.8526,16.9985,6.9122,3.0000,4.0000,3g2l
7.1300,135.0744,2129.5037,4.4218,82.5142,3.8697,6.0000,5.0000,3gcv
8.3000,82.0127,1094.5774,5.8999,34.9186,2.4722,2.0000,0.0000,3gjw
6.5900,58.2555,996.7568,4.1486,9.2457,4.8154,7.0000,3.0000,3gs6
3.4800,117.6461,1796.4839,6.5557,5.6347,8.4057,21.0000,2.0000,3gx0
5.4900,43.3834,838.7171,0.7711,31.6640,0.7219,3.0000,0.0000,3hmp
8.1500,129.0321,1729.5714,3.4871,42.3987,3.3994,7.0000,2.0000,3i4b
3.8900,199.5815,2559.1577,13.3133,40.2536,14.1457,12.0000,5.0000,3iae
7.9600,143.1619,1898.3225,7.8052,32.9658,9.4793,12.0000,0.0000,3iww
4.8900,129.5443,2037.7725,8.0704,0.4531,11.9585,9.0000,6.0000,3juk
7.1200,152.6226,2000.3322,3.3178,61.6761,5.7785,7.0000,0.0000,3kej
