pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
5.6000,98.5164,1282.2966,3.7319,37.0199,4.3074,5.0000,4.0000,2vxa
8.9200,81.2286,1383.2671,3.5196,13.1609,2.8862,5.0000,0.0000,2w1i
6.0000,66.8884,1369.9714,2.4443,73.6818,0.0000,4.0000,0.0000,2w8g
4.3800,54.0420,852.1631,2.2710,0.0000,0.9836,1.0000,0.0000,2wmu
4.4800,88.2144,1506.8622,4.7109,38.9470,5.6097,8.0000,0.0000,2wwj
9.0000,126.7583,1786.0736,2.6189,67.5976,2.4807,4.0000,1.0000,2wxj
7.6800,76.2169,1135.2771,3.0603,47.2486,3.1349,3.0000,2.0000,2wxn
8.7000,92.8736,1611.5029,3.2565,33.5258,3.5470,4.0000,0.0000,2wxv
4.7400,75.2949,802.8852,7.9378,10.7556,6.5779,0.0000,3.0000,2wyi
6.5200,73.7561,1135.4684,1.9887,49.6909,1.8169,2.0000,1.0000,2x2k
3.0000,93.1683,1631.0114,6.0079,8.7020,5.7905,10.0000,5.0000,2xgo
7.2200,71.3563,1458.3168,2.2865,17.1265,0.3532,7.0000,0.0000,2xng
15.0000,169.5620,2643.4775,5.9820,126.7343,1.5626,12.0000,2.0000,2xui
3.8700,62.7520,714.9222,28.2728,9.9960,2.3067,3.0000,0.0000,2y55
7.8600,97.9044,1295.9351,2.9684,4.1180,4.1539,3.0000,2.0000,2ydv
6.4900,22.1494,491.4174,0.8577,35.2159,0.0000,4.0000,0.0000,2ygu
8.5500,78.5919,1352.1521,2.9095,57.2867,1.7051,5.0000,1.0000,2zis
7.9600,103.3897,1652.7026,2.5308,35.7528,2.5393,7.0000,1.0000,2zva
7.8900,84.6211,986.3718,5.9629,16.4649,7.8856,2.0000,1.0000,3a29
6.7400,55.1225,976.1929,1.5246,34.3386,1.8874,3.0000,1.0000,3anq
6.4600,67.3262,970.8179,0.9652,51.3311,1.4947,1.0000,0.0000,3anr
8.0400,105.3039,1644.0056,4.6230,51.7409,3.0241,6.0000,0.0000,3at3
8.7000,104.7071,1239.1696,4.4739,67.1454,3.1715,3.0000,1.0000,3bla
4.8300,64.9962,943.9733,3.3914,48.6562,1.9091,1.0000,3.0000,3cf9
3.1500,72.7445,980.3439,3.8770,40.9966,2.4036,0.0000,2.0000,3cgy
8.0000,25.5290,580.2709,0.7480,14.1245,0.5267,5.0000,0.0000,3dej
7.4300,230.8402,2924.8354,10.6117,68.3708,11.2987,19.0000,1.0000,3dm6
9.7000,162.9880,1854.2310,4.9963,99.1452,0.4389,5.0000,1.0000,3drp
7.5900,116.9169,1880.7179,3.5800,82.9579,1.2626,4.0000,1.0000,3dtc
8.7700,126.3362,1835.5145,7.7792,70.1200,6.6793,15.0000,1.0000,3e4a
7.4100,126.6738,2095.8826,4.0148,93.8829,1.6160,7.0000,0.0000,3efj
8.0500,100.2990,1425.4359,3.4390,34.0779,2.1754,5.0000,1.0000,3emg
8.7400,83.5512,1249.2313,3.9976,20.2374,1.1067,4.0000,2.0000,3eml
7.2000,88.7901,1728.5680,4.6851,51.6918,3.8139,15.0000,1.0000,3eov
7.8500,149.1233,2218.8735,3.9097,97.2327,4.5789,7.0000,1.0000,3eta
7.1400,125.7362,2059.0098,4.2929,72.1091,3.8918,6.0000,1.0000,3f3v
7.4700,125.0456,2047.9529,4.8344,68.3648,4.3729,6.0000,1.0000,3f3w
8.6400,84.0829,1358.2135,4.9269,36.3320,1.2636,3.0000,0.0000,3f88
5.6000,64.3927,960.2744,8.6873,5.4292,9.4084,3.0000,2.0000,3fa3
2.7000,35.9356,784.6576,4.1694,34.7793,0.0000,0.0000,0.0000,3fuf
7.6600,71.5170,1247.2051,1.7056,52.2344,1.7539,2.0000,0.0000,3g0f
3.7500,103.1765,1047.2601,6.5905,0.0000,10.2538,6.0000,2.0000,3gep
6.0000,97.1534,987.5178,6.1694,0.0000,9.0849,6.0000,1.0000,3ggj
5.3300,101.9722,1906.6969,12.8956,24.5739,8.6721,17.0000,1.0000,3gjq
5.4100,175.5179,2005.4642,10.5917,0.0000,12.1625,9.0000,5.0000,3gqo
3.3000,60.2126,707.4892,2.5711,0.0000,3.6536,0.0000,2.0000,3h2c
5.2200,140.3623,1982.8590,7.8295,70.5427,7.4413,25.0000,4.0000,3h85
7.9200,111.6924,1886.0203,1.3864,31.7342,1.5811,5.0000,1.0000,3h9f
7.4000,70.9783,1378.1096,1.5114,65.3925,2.0941,3.0000,0.0000,3hdm
4.8700,77.9107,857.3033,3.7475,32.9171,4.6494,3.0000,2.0000,3hfv
6.5100,126.3117,2141.3823,3.1515,88.6037,2.5618,6.0000,1.0000,3hv4
7.8600,125.4542,1742.4753,8.9121,20.4642,9.6038,8.0000,0.0000,3hwx
7.5200,43.7781,585.6341,4.9528,7.4848,6.8092,11.0000,6.0000,3i02
7.6000,105.3587,1855.1841,2.8742,34.9679,3.3657,6.0000,1.0000,3igv
7.4600,71.1432,1214.9012,7.4988,3.2176,11.5083,12.0000,6.0000,3ikc
5.8000,91.0778,1448.4187,3.8328,61.5997,1.8979,7.0000,0.0000,3il5
7.7700,87.8420,1625.0277,2.5737,22.5393,1.5007,5.0000,1.0000,3io7
4.7000,55.6143,754.0252,1.3909,20.3653,0.5071,0.0000,2.0000,3kr0
7.3500,116.6398,1873.7606,1.3484,98.4282,1.4384,61.0000,6.0000,3lrh
8.3000,83.5580,1506.4799,2.0895,40.7772,0.7494,5.0000,0.0000,3ly2
7.4000,102.5076,1361.0027,2.3738,41.1120,3.1724,21.0000,2.0000,3m17
7.7400,105.5395,1316.2920,4.0689,38.0624,4.9004,6.0000,1.0000,3mbl
5.8000,70.9275,1484.2367,15.0543,20.6265,8.7016,10.0000,1.0000,3mbz
7.8900,98.3382,1851.5393,4.1285,51.3001,3.8473,13.0000,1.0000,3mg6
5.7200,105.0606,1160.0665,5.0791,50.1991,3.6861,3.0000,0.0000,3mks
6.1000,69.9813,1048.7983,4.0262,16.7420,4.4430,22.0000,2.0000,3mp1
5.7700,64.7339,882.0598,6.9092,40.7802,6.3646,1.0000,1.0000,3njy
8.3300,93.6435,1358.3145,16.2035,28.5154,7.0244,11.0000,1.0000,3ns7
8.8500,86.5408,1372.8660,3.6479,17.4271,2.6357,6.0000,0.0000,3nzu
7.5100,100.4254,1674.7466,4.0830,53.2066,4.1561,13.0000,1.0000,3oeu
7.6600,91.4431,1587.4592,2.4710,17.8578,1.9927,4.0000,1.0000,3ow4
7.4900,71.2888,1202.7576,5.0041,49.7896,3.8588,3.0000,0.0000,3pdc
7.5900,83.3556,1130.8436,2.5798,32.6082,1.3300,2.0000,1.0000,3prz
7.7400,99.6214,1320.8237,4.1393,29.3753,1.5128,3.0000,1.0000,3ps6
7.4300,104.8782,1722.3339,4.8908,67.8712,6.3595,9.0000,3.0000,3q3t
6.4900,109.8470,1554.7581,2.2531,94.8892,1.0000,5.0000,1.0000,3qel
5.9200,103.2163,1944.1478,2.3616,67.7579,0.6150,8.0000,3.0000,3qo9
4.7100,107.4582,1225.3767,5.3825,28.9009,4.5852,3.0000,1.0000,3qs5
5.2400,49.4949,902.8090,1.6985,32.6110,1.6919,2.0000,0.0000,3r01
5.9200,93.5927,1380.5078,3.0414,44.2332,5.3307,33.0000,2.0000,3r0h
6.2300,73.4345,1340.2520,1.7292,35.2855,2.0391,3.0000,0.0000,3ro4
5.0500,47.5451,1208.3610,2.7365,36.4947,3.0699,5.0000,0.0000,3s2o
6.5400,92.5457,1437.7070,3.7729,48.8530,0.2460,8.0000,0.0000,3sl8
8.5200,90.1814,1262.2341,4.3372,41.3905,3.2168,4.0000,1.0000,3sx4
8.6600,157.6149,2011.3761,4.1400,98.4161,0.3054,5.0000,1.0000,3t19
6.0000,135.5825,2834.0754,11.6461,7.3935,13.8270,14.0000,18.0000,6cgt
7.3200,84.3106,1692.4698,3.1270,59.3134,3.2942,6.0000,1.0000,1g5s
7.5800,118.1769,2047.9421,3.5087,62.9569,0.2650,5.0000,1.0000,1u65
5.3000,50.6913,995.9175,10.7279,22.8428,4.6398,2.0000,3.0000,2zxb
10.2700,95.5769,1423.6356,8.5707,27.2147,8.8859,5.0000,3.0000,2zx9
1.8200,100.6430,1368.7440,5.4349,45.1615,2.3480,6.0000,1.0000,3eqb
6.5700,121.7148,1494.0101,4.6721,42.7339,4.1455,6.0000,1.0000,3lc5
6.0000,93.9321,1318.0620,4.0135,64.3669,0.0006,0.0000,3.0000,1f0q
6.0800,108.7095,1817.3788,7.4682,0.0000,11.5372,8.0000,2.0000,1y8p
8.3600,97.4523,1652.7842,2.5405,88.0366,0.8003,4.0000,0.0000,3g45
6.4900,93.0181,1270.1863,3.7253,63.2051,0.6336,5.0000,0.0000,3mj5
4.6800,79.3437,1020.8448,3.9124,38.9377,3.4068,3.0000,1.0000,3qs4
5.7000,75.0072,929.0147,6.5981,0.0000,11.7175,2.0000,5.0000,2x7x
5.6400,75.9694,1202.4574,6.8277,50.8045,3.1609,5.0000,2.0000,1hk1
7.0400,113.0577,1718.3682,6.7039,41.5775,0.7994,9.0000,0.0000,1nyx
1.4400,61.7584,667.3697,266.4341,32.7131,5.0712,5.0000,2.0000,1ozv
12.3900,206.5508,2574.4912,4.7952,173.9690,0.0000,12.0000,2.0000,1q83
8.0000,79.8520,1299.6641,3.2130,63.0454,0.7276,4.0000,0.0000,1yw8
6.4000,133.8220,1389.8534,6.2507,26.4299,7.3959,8.0000,1.0000,2cmo
6.9200,63.8771,1429.9882,4.5766,55.5273,1.0540,1.0000,1.0000,2o9j
8.4000,109.1136,1957.0786,3.2307,49.8635,2.4356,5.0000,0.0000,2rl5
12.3300,114.7581,1433.8202,7.7718,45.5569,9.8961,5.0000,3.0000,2zx5
4.4800,101.8145,1741.1184,3.5083,34.0441,0.1542,6.0000,1.0000,3bsc
7.0000,106.0048,1572.6803,2.9254,100.6774,1.2542,4.0000,0.0000,3di6
4.5200,66.0335,1075.6189,5.3247,50.5078,4.2914,11.0000,0.0000,3g4f
9.0000,97.5929,1778.1941,3.2859,88.4448,0.9989,6.0000,0.0000,3iad
8.1000,94.0460,1496.2643,17.0824,39.4325,8.3588,10.0000,1.0000,3lox
8.1000,106.7261,2169.2295,3.9736,136.0981,0.5950,17.0000,2.0000,3nal
6.4900,86.3130,1288.9570,2.1277,25.7125,1.4885,3.0000,1.0000,3qar
5.7700,61.3434,1116.5649,5.6526,30.1555,1.7536,2.0000,0.0000,3qfv
8.1500,93.9845,1672.6698,2.9269,43.4170,2.5378,7.0000,1.0000,3r4o
7.0000,61.6591,705.8373,0.9254,26.9631,1.3676,13.0000,1.0000,3rse
7.9600,100.5460,1578.2080,2.7559,90.1940,2.7835,8.0000,1.0000,3rvi
7.0400,78.3981,1278.5583,1.6912,47.7292,0.9832,6.0000,0.0000,3shy
7.6600,101.1475,1364.2655,2.9263,44.5223,0.5681,7.0000,0.0000,3sl5
5.9200,68.6820,926.1382,2.3148,26.1271,1.2163,4.0000,0.0000,1oay
4.3000,21.9880,397.6384,0.1437,5.1228,0.0000,3.0000,1.0000,1qm4
7.0500,80.3168,1258.9087,7.4569,45.4038,3.5096,7.0000,1.0000,2bub
3.3600,39.3408,519.6732,0.6413,21.3264,0.0000,6.0000,0.0000,2ha7
6.9600,83.3204,998.4445,4.0702,3.0321,6.6521,1.0000,4.0000,2xwd
6.1000,57.0124,1003.2836,5.5517,8.0421,0.0000,6.0000,0.0000,1zxv
8.6800,130.5336,1796.9142,3.5701,82.1744,1.3849,4.0000,1.0000,3m8p
3.5200,37.9309,374.5461,4.3509,0.0000,6.1117,2.0000,0.0000,3c14
9.2500,82.4598,1278.0460,9.8419,12.5153,7.6459,9.0000,2.0000,3mg0
3.4100,107.8304,1628.2620,5.2057,0.0000,9.1365,8.0000,3.0000,3nba
7.6000,117.5577,1562.5845,5.7678,26.8162,5.4707,4.0000,1.0000,3oyn
7.9500,145.4463,1869.4850,3.0523,68.5836,0.1216,9.0000,0.0000,1sqb
8.4100,88.6821,1548.2827,1.7407,75.7549,1.0000,11.0000,2.0000,2w6c
5.7000,97.2098,1289.1561,3.3262,18.0384,1.2679,3.0000,0.0000,3g0c
15.0000,84.5319,1198.9534,6.2494,29.1136,6.2551,5.0000,0.0000,1avd
1.0500,49.1872,575.2964,3.1280,0.0000,3.0130,3.0000,0.0000,1aw1
5.4000,75.5228,1315.3621,3.9251,0.0000,7.2011,12.0000,0.0000,1bq3
4.3700,84.0276,700.3158,9.2463,27.3856,0.2682,2.0000,1.0000,1bug
7.9200,125.3261,1947.8903,4.5698,64.1359,0.1362,7.0000,1.0000,1c4y
4.5000,42.0543,623.3982,2.3739,0.0000,1.2272,0.0000,1.0000,1d6n
9.0000,66.5754,1265.1572,3.1014,50.9004,0.4672,1.0000,0.0000,1dbb
7.6800,62.6529,1201.8730,0.7633,58.1559,0.8050,0.0000,1.0000,1dbj
6.2200,74.0994,1284.8704,4.3450,138.4076,0.5250,6.0000,1.0000,1fbm
6.4000,122.4672,2176.3511,7.4880,60.5613,5.7769,18.0000,2.0000,1fq4
7.8600,144.4600,2158.6345,362.0864,128.2195,8.0371,17.0000,2.0000,1fq6
2.6800,64.9071,934.0288,3.7646,7.3553,6.8044,8.0000,3.0000,1hgi
1.6600,43.7143,787.4350,3.2875,6.3503,5.0797,6.0000,4.0000,1hgj
5.2400,83.7430,1140.9966,3.8465,43.3712,0.6728,5.0000,2.0000,1hk5
8.5500,95.4530,1749.2467,2.2738,60.6387,1.5459,4.0000,8.0000,1ibg
7.3900,115.4474,1694.4468,5.3937,32.9530,6.1083,23.0000,2.0000,1jd6
4.3900,47.9558,709.1992,1.3100,11.2852,1.0488,3.0000,0.0000,1jh1
9.2200,138.2596,2012.1215,8.9967,52.2028,6.9612,21.0000,1.0000,1jp5
7.3200,59.1699,1475.5466,1.3097,40.5200,1.0331,7.0000,1.0000,1jut
6.0000,38.2143,522.7651,2.9602,23.6797,2.7428,1.0000,1.0000,1k03
6.7000,71.7749,1258.4199,3.4154,47.2349,2.4756,6.0000,0.0000,1kf6
7.0000,114.6651,2304.1875,3.6872,58.0077,4.5322,18.0000,1.0000,1lf3
8.7700,91.6879,1208.2375,7.6000,27.3738,6.7837,2.0000,4.0000,1lq2
8.0500,134.0467,1560.4539,4.6705,86.2296,2.0677,6.0000,1.0000,1lqd
6.4300,65.5791,767.9480,3.0347,47.9256,0.6078,0.0000,0.0000,1n7j
9.4100,75.7809,1311.6582,2.8637,66.2904,1.9246,6.0000,0.0000,1nl4
4.9200,92.2418,1431.5736,5.1735,36.2328,5.7857,25.0000,3.0000,1nlt
7.1000,91.2195,1825.7428,1.1700,100.5546,0.0000,11.0000,0.0000,1o6r
5.3600,65.6345,952.2490,1.4676,27.9738,2.9877,12.0000,1.0000,1oy7
2.8200,72.3546,1128.9604,3.6519,0.0000,4.3982,4.0000,2.0000,1p17
7.6000,67.4751,1096.4490,1.8160,40.0113,2.2685,38.0000,4.0000,1pcg
6.2300,99.9660,1378.2057,2.7225,61.3675,2.8054,1.0000,1.0000,1pmu
7.5200,60.2146,911.1137,5.2308,0.7168,8.4793,6.0000,4.0000,1pq3
5.6800,83.9122,1249.4863,6.0304,28.3251,4.5586,9.0000,1.0000,1pwu
4.1000,77.2544,832.6654,3.2249,8.0141,3.0702,3.0000,2.0000,1rry
7.1700,96.7418,1483.3033,3.2581,15.2169,2.1343,4.0000,0.0000,1rs4
6.4900,112.2251,1430.8018,4.9547,2.6708,8.9197,7.0000,4.0000,1s4d
11.2200,126.3025,2005.9385,7.9111,58.0492,10.4706,22.0000,2.0000,1sme
8.2000,134.1962,1794.2909,2.2837,48.6473,1.5188,12.0000,0.0000,1sqp
5.1000,146.2254,1464.6320,4.1047,89.3717,1.7422,9.0000,1.0000,1t4j
6.1000,138.3748,1685.7339,8.9635,45.5449,4.6940,8.0000,1.0000,1tka
4.8500,129.3585,1744.7703,8.7996,41.2492,5.6396,8.0000,1.0000,1tkc
6.3000,51.8267,802.9415,1.3156,0.0000,3.2376,4.0000,3.0000,1w25
7.2600,153.1153,1797.1244,8.1611,25.0309,10.8629,17.0000,1.0000,1wv7
3.2200,71.0872,1286.6399,14.5799,4.1976,7.1631,5.0000,4.0000,1x6u
4.0800,65.1476,1012.3843,3.1624,23.3293,5.4928,5.0000,0.0000,1yci
8.6000,60.7232,1239.3672,4.0604,62.8648,3.2997,1.0000,2.0000,1yy4
3.6000,58.7069,1154.9844,4.2789,31.3042,4.6332,7.0000,0.0000,1zd4
8.1000,74.1167,1056.1348,7.0037,30.8162,1.8145,1.0000,0.0000,2a5u
8.1500,55.7194,1161.2947,1.5064,36.1478,0.0000,3.0000,0.0000,2bed
7.7400,140.2967,1667.2087,2.8540,46.5867,0.3647,9.0000,0.0000,2bmg
5.9400,72.4037,1150.3790,1.8764,28.5119,2.7824,2.0000,0.0000,2c4g
6.1300,95.5770,1657.4221,4.3964,17.6493,1.1743,5.0000,2.0000,2ccu
5.4600,71.3372,1083.4814,3.1997,24.9484,6.0590,1.0000,1.0000,2cn8
9.1500,124.4924,2320.7773,6.9914,42.0762,5.6973,15.0000,1.0000,2fde
7.6600,76.3014,1087.7465,15.8018,55.5286,3.1508,10.0000,1.0000,2fj0
8.1500,141.7605,1896.5371,18.5342,47.7191,9.5097,16.0000,1.0000,2fm2
7.2200,177.8833,2731.5784,9.0939,65.5116,11.2301,24.0000,2.0000,2fo4
5.1500,87.8195,1739.0676,6.1383,60.2120,8.1968,17.0000,3.0000,2go4
3.5500,50.5456,462.1373,7.0065,0.0000,6.2672,1.0000,0.0000,2hwg
7.3900,99.7517,1632.6882,5.6830,63.4355,2.9422,5.0000,0.0000,2hzn
6.9600,104.9143,1452.6509,2.6116,60.5246,2.3907,3.0000,1.0000,2ieh
8.4200,97.1984,1173.1116,3.7866,2.2081,2.9170,3.0000,3.0000,2isc
6.3600,55.6114,1202.6132,1.5008,25.7132,1.0022,0.0000,2.0000,2iws
6.5200,76.8807,905.4295,7.2076,3.0467,10.6457,5.0000,0.0000,2o4h
5.3700,127.2918,1756.9559,16.9434,46.0363,7.8875,20.0000,1.0000,2oc1
5.8500,93.1558,1487.4954,18.3590,33.2826,7.7500,11.0000,1.0000,2oc7
7.0900,70.4671,1350.6638,1.6947,39.0490,0.4477,6.0000,0.0000,2of4
3.5100,39.3741,695.9106,2.6336,25.2458,3.1140,3.0000,1.0000,2ohm
5.5700,37.5482,512.6349,5.8881,0.0000,4.8657,4.0000,0.0000,2onb
6.6500,78.2942,1058.3726,15.0213,7.6080,3.5657,12.0000,1.0000,2pre
4.6000,84.2646,1724.0312,10.7747,77.1244,8.3946,17.0000,0.0000,2q80
6.0000,95.3843,1822.5912,5.1352,75.0268,1.0000,8.0000,2.0000,2qh6
4.5500,58.6464,1413.5841,2.6594,54.7614,4.1883,1.0000,2.0000,2qn2
5.6200,41.0518,877.2988,1.5770,32.4000,1.0407,10.0000,1.0000,2qnx
7.2200,74.9074,1361.8895,2.0464,40.8913,2.0489,2.0000,2.0000,2r7b
6.9200,70.3779,1324.4213,2.2517,40.3478,1.0665,5.0000,1.0000,2uzb
6.3000,41.6652,1060.9216,2.3057,22.8218,0.0000,2.0000,0.0000,2w8f
6.0000,30.4908,564.7989,0.4862,18.8152,0.0000,5.0000,1.0000,2wnl
7.4700,92.6203,1313.0344,3.5872,31.3123,1.4712,6.0000,0.0000,2wxq
5.1900,56.0844,1213.6979,0.9271,12.7066,0.4898,2.0000,0.0000,2xey
5.2500,83.9242,1389.9379,6.0238,33.9380,3.3598,36.0000,3.0000,2xl3
6.4200,117.6097,1838.6981,6.9494,64.5832,1.7834,30.0000,3.0000,2y36
4.3800,48.6511,734.0624,14.1835,25.9363,4.6432,3.0000,2.0000,2y4a
6.8900,115.5241,2258.9844,3.1856,103.7800,1.3699,13.0000,1.0000,2yiu
2.1000,34.2131,639.6918,2.6789,0.0000,4.1336,5.0000,5.0000,2zg1
5.1400,77.8498,986.0707,1.7521,5.8131,0.7837,3.0000,0.0000,2zjv
7.6000,140.3311,1801.5507,9.5519,33.2578,11.0408,15.0000,1.0000,2zp0
4.5500,58.0849,905.3148,3.0671,8.9374,2.8207,2.0000,1.0000,3adt
6.6300,134.3843,2795.9431,3.8499,146.3747,7.0644,33.0000,6.0000,3arb
9.2200,126.3847,1739.4655,2.8831,76.2873,2.2089,6.0000,0.0000,3b8r
3.5400,64.4939,737.3710,12.7379,29.8801,3.0087,3.0000,0.0000,3bm8
8.6800,157.3172,2025.9233,7.2050,100.2425,1.6239,8.0000,1.0000,3c6t
8.8700,147.8651,1781.6267,5.6852,115.5127,0.0941,5.0000,0.0000,3c6u
5.3000,119.5023,2048.4119,5.9710,49.2399,4.6990,14.0000,1.0000,3ckr
8.4000,79.3967,1180.1687,1.9967,46.7622,0.9542,1.0000,0.0000,3coh
4.6000,100.8422,1684.4524,2.9945,66.6406,3.4446,6.0000,1.0000,3cpb
3.4900,57.5770,816.2102,6.6038,12.6975,0.3969,0.0000,1.0000,3d1v
6.1000,53.1383,754.2823,10.3873,12.2745,1.8771,5.0000,0.0000,3d62
3.0200,43.7980,600.6953,3.8493,0.0000,4.9722,3.0000,2.0000,3dc2
8.5200,69.4514,1218.9497,2.8748,68.9952,1.9352,2.0000,1.0000,3dcv
7.1400,96.0336,1619.4622,2.4973,56.6220,1.3761,8.0000,1.0000,3ddp
6.2100,101.4945,1062.8591,4.6509,0.0000,5.2580,6.0000,3.0000,3dgn
7.4000,84.7950,1521.6198,1.5617,62.0619,0.9720,8.0000,1.0000,3dog
6.3300,91.1177,1166.2677,2.4500,49.0840,1.9184,4.0000,0.0000,3dxk
5.3000,95.5879,1841.4036,8.3085,69.6493,0.9981,13.0000,1.0000,3eql
3.0300,79.7236,1066.4752,3.5366,2.0000,4.8221,1.0000,2.0000,3esj
7.7700,90.6309,1748.0638,2.7194,40.3386,1.8612,8.0000,0.0000,3et7
4.7200,29.6157,313.6095,0.9506,23.2604,1.5473,3.0000,1.0000,3f6h
7.9600,98.3293,1626.3315,4.3444,39.8340,1.8490,7.0000,0.0000,3fzr
5.4900,102.9789,1417.6033,5.1064,48.0555,3.8499,7.0000,0.0000,3h0b
4.5900,84.4620,1115.6968,6.2105,14.0903,6.7463,5.0000,0.0000,3h2o
9.0000,125.7496,1811.9735,7.0139,77.3066,1.8746,4.0000,1.0000,3i0s
8.8000,141.3891,2008.7247,4.0301,69.3814,3.7388,4.0000,0.0000,3idp
4.6000,64.4502,1094.5374,5.0647,18.6639,4.8365,12.0000,2.0000,3k0h
5.4300,68.4898,1099.9695,5.7098,19.9050,5.5240,12.0000,2.0000,3k0k
7.6600,79.6333,1356.9102,2.8373,55.8093,1.6324,4.0000,0.0000,3k3e
6.5900,91.5439,1830.3184,3.8318,38.8320,2.2928,9.0000,0.0000,3kdt
10.2200,102.2272,1773.4175,4.4988,52.1630,2.1932,6.0000,0.0000,3l08
4.4900,30.6837,343.1756,1.3938,0.0000,2.7755,3.0000,1.0000,3l2y
3.3000,47.1626,676.6020,4.6929,13.2335,3.6421,4.0000,0.0000,3l7g
7.2000,158.4405,2365.0308,9.7027,71.1677,3.4833,7.0000,0.0000,3lzb
9.5200,141.6173,1978.8849,3.1195,93.9678,1.9443,7.0000,0.0000,3m8q
6.1700,91.4112,986.5752,11.6630,2.2233,8.9493,7.0000,0.0000,3mn8
7.2300,115.6276,1946.0144,4.4747,62.8762,5.3053,9.0000,1.0000,3n4l
5.1700,107.3613,2075.5764,5.5585,56.5938,4.3430,17.0000,1.0000,3nzx
4.8000,79.1744,1044.4285,1.6134,51.5104,0.0000,8.0000,0.0000,3o2m
7.2400,150.3702,2249.1240,2.9253,84.8031,0.8665,5.0000,0.0000,3o96
6.2800,70.9252,1073.9381,3.1246,57.5565,1.8700,5.0000,1.0000,3oc0
8.3000,88.6475,1531.6372,3.3246,17.0924,3.3454,5.0000,1.0000,3ocb
5.2200,69.8770,1111.5322,2.0959,45.0383,1.9235,2.0000,2.0000,3osi
4.4200,66.9991,1459.9906,4.0590,0.0000,4.0262,6.0000,2.0000,3p23
4.7000,110.2448,1655.6111,9.1168,1.3793,8.9954,7.0000,4.0000,3p2k
3.5500,133.3423,2127.0508,7.0264,6.9605,11.2189,9.0000,5.0000,3pjg
8.4900,100.3768,1485.4210,2.2321,35.1363,2.9208,5.0000,2.0000,3pp1
5.3000,58.1919,745.1694,1.6732,1.0575,1.5755,4.0000,0.0000,3ppo
7.7600,59.2932,1125.1801,3.0861,45.8491,3.1699,2.0000,1.0000,3q3b
6.0600,81.8637,1318.8258,4.1585,0.0000,5.6756,6.0000,2.0000,3qc9
5.2100,56.3086,1048.0779,2.9987,62.8523,2.6985,4.0000,1.0000,3rth
7.1300,87.9048,1327.7915,3.4841,76.1227,3.5142,5.0000,1.0000,3rtn
4.3800,61.2347,1013.6699,2.5776,36.2789,2.6691,2.0000,1.0000,3sc1
7.0500,108.4620,1377.5670,3.1807,62.0098,1.0000,3.0000,1.0000,3sfh
6.6600,137.2216,2437.0527,7.5495,21.4424,9.5620,64.0000,3.0000,3uat
8.0600,92.7929,1315.3341,10.1043,59.1733,2.7817,1.0000,2.0000,4fab
6.2100,53.6273,983.5049,1.1317,33.2534,0.0000,3.0000,0.0000,2b17
6.3000,77.1694,1032.0636,2.5386,0.0000,4.9945,2.0000,4.0000,2v0n
10.0000,87.1365,1733.3561,6.2829,16.0145,2.7018,26.0000,5.0000,2w16
8.5200,81.6595,1296.7671,4.8683,8.8366,1.1865,5.0000,0.0000,2w1g
8.1000,78.4722,1132.7565,4.5999,46.9314,2.8121,2.0000,1.0000,3ccc
5.7700,99.6753,1701.6136,2.5217,46.8355,0.7795,4.0000,0.0000,3cso
7.6200,141.4060,2102.2102,6.4022,40.5085,5.2257,25.0000,1.0000,3eyu
4.8200,83.9028,1104.1913,3.6253,14.8916,2.9062,9.0000,2.0000,3fhs
3.1800,52.6357,815.3485,2.9017,4.7432,1.0000,3.0000,0.0000,3kid
8.0000,108.9338,1354.8140,3.3490,68.0674,2.7978,3.0000,0.0000,3nga
4.6400,87.4692,892.5606,6.0005,41.3424,4.2891,3.0000,0.0000,1c85
8.9600,126.7283,1447.7209,3.6805,113.2151,0.1671,2.0000,0.0000,1qon
8.5900,82.0410,1518.1260,2.4690,28.4268,1.1623,8.0000,0.0000,2itz
6.7400,74.7523,1387.4076,1.2848,37.8599,1.4788,4.0000,2.0000,2uzd
7.5700,73.9385,1486.6461,3.0913,21.7081,3.3618,4.0000,1.0000,2xh5
5.5000,52.8151,581.0262,5.6163,3.3829,2.6265,2.0000,2.0000,3c1n
8.6800,85.4655,1275.2797,2.1542,63.0781,1.2417,3.0000,0.0000,3jsi
6.0000,53.2630,1331.1592,2.0290,7.5246,3.2254,3.0000,4.0000,3nyn
6.6200,83.0127,1340.3907,3.2147,40.9377,3.6963,7.0000,1.0000,3opm
10.2500,106.1525,1796.3373,16.2387,20.6280,7.4913,17.0000,1.0000,1ibc
8.7700,84.1584,1584.9833,3.1591,55.9800,1.6983,7.0000,0.0000,2itt
9.0600,97.8294,1462.0074,5.4973,46.9921,0.5356,5.0000,0.0000,3eq8
5.8000,72.0330,1105.4253,4.5786,0.8237,5.9761,4.0000,1.0000,1njb
9.0000,97.5121,1247.8396,3.8345,1.5751,5.3020,2.0000,4.0000,2i4t
7.9500,82.3486,1626.8756,4.2816,55.5434,1.7084,7.0000,0.0000,2itp
3.3000,271.5913,4113.6172,8.9960,49.8034,14.1646,14.0000,7.0000,2uxx
7.5700,85.3042,1477.3073,3.0179,40.1837,2.2754,8.0000,1.0000,3gfw
5.1200,56.6829,1010.0621,5.1722,1.0000,7.0302,4.0000,1.0000,3hb8
